"","PlayerID","PlayerYear","Position","Team","Status","Name"
"453",1122,2016,"RB","FA",NA,"Pead, Isaiah"
"454",1786,2016,"RB","FA",NA,"Thompson, Juwan"
"455",1772,2016,"RB","DEN",NA,"Bibbs, Kapri"
"456",709,2016,"WR","FA",NA,"Harvin, Percy"
"457",787,2016,"QB","CHI",NA,"Hoyer, Brian"
"458",603,2016,"RB","FA",NA,"Jackson, Fred"
"459",581,2016,"TE","FA",NA,"Chandler, Scott"
"460",600,2016,"RB","FA",NA,"Bradshaw, Ahmad"
"461",2095,2016,"RB","IND",NA,"Varga, Tyler"
"462",2448,2016,"TE","HOU","R","Anderson, Stephen"
"463",1775,2016,"TE","IND",NA,"Swoope, Erik"
"464",1787,2016,"WR","MIN",NA,"Thielen, Adam"
"465",2497,2016,"RB","FA","R","Brown, Mack"
"466",1351,2016,"WR","NYG",NA,"King, Tavarres"
"467",2519,2016,"WR","NYJ","R","Anderson, Robby"
"468",1341,2016,"RB","KCC",NA,"Davis, Knile"
"469",490,2016,"QB","TEN",NA,"Cassel, Matt"
"470",1107,2016,"QB","KCC",NA,"Foles, Nick"
"471",2470,2016,"WR","RAM","R","Spruce, Nelson"
"472",1441,2016,"RB","CAR",NA,"Whittaker, Fozzy"
"473",1813,2016,"WR","ATL",NA,"Gabriel, Taylor"
"474",2126,2016,"RB","FA",NA,"Ward, Terron"
"475",904,2016,"RB","CHI",NA,"Bell, Joique"
"476",1923,2016,"WR","SFO",NA,"Harper, Chris"
"477",1333,2016,"RB","CIN",NA,"Burkhead, Rex"
"478",551,2016,"WR","FA",NA,"Austin, Miles"
"479",1252,2016,"TE","WAS",NA,"Carrier, Derek"
"480",706,2016,"RB","FA",NA,"Moreno, Knowshon"
"481",2421,2016,"RB","DAL","R","Jackson, Darius"
"482",1182,2016,"WR","FA",NA,"Hill, Stephen"
"483",1250,2016,"RB","NEP",NA,"Bolden, Brandon"
"484",741,2016,"WR","BUF",NA,"Tate, Brandon"
"485",731,2016,"TE","FA",NA,"Casey, James"
"486",492,2016,"WR","FA",NA,"Cribbs, Josh"
"487",753,2016,"WR","TBB",NA,"Murphy, Louis"
"488",1527,2016,"QB","FA",NA,"Simms, Matt"
"489",1265,2016,"RB","NOS",NA,"Cadet, Travaris"
"490",1015,2016,"RB","FA",NA,"Helu, Roy"
"491",548,2016,"WR","FA",NA,"Colston, Marques"
"492",2447,2016,"RB","FA","R","Coprich, Marshaun"
"493",1349,2016,"WR","FA",NA,"Dobson, Aaron"
"494",1891,2016,"RB","FA",NA,"Robinson, Josh"
"495",1462,2016,"RB","BAL",NA,"Juszczyk, Kyle"
"496",2098,2016,"WR","DEN",NA,"Taylor, Jordan"
"497",1631,2016,"TE","ARI",NA,"Niklas, Troy"
"498",682,2016,"RB","CAR",NA,"Tolbert, Mike"
"499",906,2016,"RB","NYJ",NA,"Smith, Antone"
"500",448,2016,"RB","NEP",NA,"Jackson, Steven"
"501",2062,2016,"TE","NEP",NA,"Derby, A.J."
"502",1364,2016,"WR","TBB",NA,"Shepard, Russell"
"503",2233,2016,"RB","SEA","R","Madden, Tre"
"504",1836,2016,"RB","PIT",NA,"Toussaint, Fitzgerald"
"505",1208,2016,"WR","SFO",NA,"Martin, Keshawn"
"506",1073,2016,"RB","FA",NA,"Harris, DuJuan"
"507",776,2016,"TE","PIT",NA,"Johnson, David"
"508",2259,2016,"WR","FA","R","Ayers, Demarcus"
"509",1123,2016,"WR","JAC",NA,"Blackmon, Justin"
"510",555,2016,"RB","NOS",NA,"Kuhn, John"
"511",711,2016,"TE","DET",NA,"Pettigrew, Brandon"
"512",2488,2016,"TE","DET","R","Wick, Cole"
"513",2254,2016,"WR","FA","R","Allison, Geronimo"
"514",2263,2016,"WR","FA","R","Cajuste, Devon"
"515",517,2016,"QB","SDC",NA,"Clemens, Kellen"
"516",2256,2016,"WR","FA","R","Williams, Duke"
"517",645,2016,"WR","FA",NA,"Simpson, Jerome"
"518",2078,2016,"RB","FA",NA,"Iosefa, Joey"
"519",978,2016,"RB","TBB",NA,"Rodgers, Jacquizz"
"520",983,2016,"WR","FA",NA,"Hankerson, Leonard"
"521",1337,2016,"RB","FA",NA,"Stacy, Zac"
"522",919,2016,"RB","FA",NA,"Young, Darrel"
"523",488,2016,"QB","CAR",NA,"Anderson, Derek"
"524",1338,2016,"RB","FA",NA,"James, Mike"
"525",2457,2016,"TE","CHI","R","Braunecker, Ben"
"526",982,2016,"RB","NOS",NA,"Hunter, Kendall"
"527",474,2016,"WR","FA*",NA,"White, Roddy"
"528",1022,2016,"RB","OAK",NA,"Jones, Taiwan"
"529",1784,2016,"WR","NYJ",NA,"Butler, Jeremy"
"530",873,2016,"TE","DEN",NA,"Graham, Garrett"
"531",616,2016,"WR","DET",NA,"Caldwell, Andre"
"532",2450,2016,"WR","FA","R","North, Marquez"
"533",1576,2016,"QB","FA",NA,"Manziel, Johnny"
"534",1523,2016,"WR","FA",NA,"Brown, Marlon"
"535",887,2016,"RB","FA",NA,"Dixon, Anthony"
"536",1783,2016,"WR","DEN",NA,"Fowler, Bennie"
"537",2422,2016,"TE","FA","R","Gathers, Rico"
"538",1581,2016,"QB","FA",NA,"Boyd, Tajh"
"539",525,2016,"WR","FA",NA,"Hagan, Derek"
"540",2134,2016,"WR","CAR",NA,"Byrd, Damiere"
"541",1004,2016,"WR","FA",NA,"Brown, Vincent"
"542",519,2016,"TE","TEN",NA,"Fasano, Anthony"
"543",799,2016,"RB","FA",NA,"Reece, Marcel"
"544",2268,2016,"TE","FA","R","Williams, Bryce"
"545",1719,2016,"WR","WAS",NA,"Grant, Ryan"
"546",2257,2016,"WR","FA","R","Brown, Chris"
"547",2516,2016,"WR","FA","R","Turner, Paul"
"548",1230,2016,"TE","DAL",NA,"Hanna, James"
"549",1508,2016,"QB","TBB",NA,"Griffin, Ryan"
"550",480,2016,"TE","WAS",NA,"Smith, Alex"
"551",397,2016,"WR","FA",NA,"Moss, Randy"
"552",2091,2016,"RB","GBP",NA,"Crockett, John"
"553",1918,2016,"WR","FA",NA,"Goodley, Antwan"
"554",1818,2016,"TE","FA",NA,"Helfet, Cooper"
"555",2441,2016,"RB","FA","R","Brooks, Zac"
"556",2467,2016,"QB","SEA","R","Boykin, Trevone"
"557",523,2016,"QB","FA",NA,"Jackson, Tarvaris"
"558",1241,2016,"RB","FA",NA,"Brown, Bryce"
"559",1541,2016,"RB","FA",NA,"Coleman, Derrick"
"560",889,2016,"TE","FA",NA,"McCoy, Anthony"
"561",2116,2016,"WR","FA",NA,"Williams, Kasen"
"562",1594,2016,"WR","KCC",NA,"Thomas, De'Anthony"
"563",456,2016,"QB","NOS",NA,"McCown, Luke"
"564",788,2016,"WR","PHI",NA,"Ajirotutu, Seyi"
"565",1511,2016,"TE","KCC",NA,"Harris, Demetrius"
"566",835,2016,"QB","FA",NA,"Tebow, Tim"
"567",665,2016,"TE","NYJ",NA,"Davis, Kellen"
"568",1319,2016,"QB","TBB",NA,"Glennon, Mike"
"569",2231,2016,"RB","SDC","R","Farrow, Kenneth"
"570",1000,2016,"TE","FA",NA,"Housler, Robert"
"571",2428,2016,"WR","FA","R","Lucien, Devin"
"572",2253,2016,"TE","FA","R","Duarte, Thomas"
"573",2202,2016,"QB","OAK","R","Cook, Connor"
"574",1764,2016,"WR","CIN",NA,"Wright, James"
"575",1116,2016,"RB","HOU",NA,"Polk, Chris"
"576",2321,2016,"RB","FA","R","Beckham, Terron"
"577",530,2016,"WR","KCC",NA,"Avant, Jason"
"578",2121,2016,"WR","DAL",NA,"Whitehead, Lucky"
"579",856,2016,"RB","FA",NA,"Tate, Ben"
"580",2211,2016,"QB","FA","R","Adams, Vernon"
"581",520,2016,"WR","BAL",NA,"Hester, Devin"
"582",1322,2016,"QB","PIT",NA,"Jones, Landry"
"583",1051,2016,"TE","FA",NA,"Miller, Bruce"
"584",1303,2016,"TE","RAM",NA,"Harkey, Cory"
"585",1567,2016,"RB","JAC",NA,"Banyard, Joe"
"586",1327,2016,"RB","FA",NA,"Ball, Montee"
"587",395,2016,"QB","FA",NA,"Manning, Peyton"
